#{"t_start": 1767787310.158633, "env_id": "None"}
r,l,t
36.085211,55,10266.786149
33.437156,72,10267.857403
-1.453517,112,10269.283782
15.983336,97,10270.621038
36.525533,62,10271.516805
30.403017,72,10272.626492
35.181997,61,10273.492141
17.722501,93,10274.809875
-12.042924,124,10276.457522
22.753226,90,10277.634564
48.61968,29,10278.249178
9.327306,100,10279.645155
2.847515,113,10281.171599
41.936693,58,10282.008982
11.334191,101,10283.402259
38.15439,67,10284.425746
-24.761756,138,10286.251461
50.435698,34,10286.822739
24.021967,88,10288.091386
46.004561,44,10288.763385
47.063983,43,10289.535232
25.470223,83,10290.72772
52.196704,24,10291.29953
37.66844,60,10292.239489
-149.098835,241,10295.058259
10.895725,105,10296.386846
14.077317,100,10297.752517
18.22414,99,10299.11259
20.976769,91,10300.426624
20.989945,93,10301.619975
16.424869,99,10302.997401
-24.089871,141,10304.681037
-2.481746,115,10306.24729
22.840703,87,10307.405638
-47.566708,159,10309.437599
10.62433,103,10310.842268
18.614428,107,10312.404421
50.815095,27,10313.003944
40.950055,57,10313.826289
33.866253,68,10314.762988
1.109566,112,10316.153158
-3.244679,115,10317.712699
2.142111,112,10319.223258
32.349429,71,10320.284537
-19.221859,133,10322.055975
20.279388,89,10323.217196
-79.392396,180,10325.506724
5.294211,113,10327.084905
36.035945,67,10328.106396
9.904126,104,10329.445413
27.333035,78,10330.477053
16.7764,89,10331.693776
4.429307,113,10333.193043
6.154452,106,10334.652248
17.921348,89,10335.842915
13.311297,101,10337.248843
22.067334,90,10338.671243
38.70466,58,10339.604157
-14.074498,128,10341.306306
-83.709404,181,10343.527968
5.177307,108,10345.00612
6.938453,110,10346.473624
37.933434,57,10347.393494
33.360468,71,10348.365005
8.546566,92,10349.657822
6.852128,103,10350.968463
-7.085508,120,10352.554945
28.543811,82,10353.627275
18.123945,96,10354.962927
44.629657,56,10355.867573
23.469303,80,10356.92335
8.625587,106,10358.3801
15.183599,95,10359.769048
29.859468,75,10360.837408
39.331212,55,10361.736196
31.150719,74,10362.738751
-0.41683,114,10364.419289
4.177563,111,10365.911607
18.684526,93,10367.245691
33.099586,70,10368.199981
-35.67714,146,10370.105836
45.722274,45,10370.990875
46.541186,38,10371.695848
25.311666,83,10372.791679
30.43249,71,10373.867795
41.917363,55,10374.753732
23.472014,86,10375.981501
-5.738266,123,10377.534139
6.109965,108,10379.015743
15.322181,94,10380.337386
33.840512,69,10381.385797
51.115965,33,10382.044593
-335.304923,331,10385.846011
47.207615,42,10386.622975
3.211692,120,10388.113508
43.790485,49,10388.840898
-100.712987,206,10391.348719
11.259897,98,10392.633584
36.042411,67,10393.702813
-53.066637,168,10395.885713
5.32936,109,10397.489584
43.332936,49,10398.226017
8.485842,109,10399.590792
39.542633,61,10400.445602
52.536268,18,10400.842415
1.358725,107,10402.287933
-38.009909,150,10404.093823
36.768459,64,10405.043612
27.663441,79,10406.131261
32.696187,72,10407.216511
34.263941,68,10408.149512
-2.203793,116,10409.694448
31.53019,65,10410.59164
27.099944,82,10411.777234
19.8429,90,10413.05451
38.42628,59,10413.883185
45.135959,46,10414.686933
4.746055,115,10416.156261
37.660907,67,10417.194161
29.186607,69,10418.129153
16.885709,97,10419.482698
-36.432659,144,10421.23762
48.979707,34,10421.809788
30.298378,77,10422.848614
-9.668522,122,10424.494476
-5.970104,118,10426.091386
2.618882,114,10427.676313
25.579573,85,10428.889873
32.094313,73,10429.986986
47.411734,35,10430.566271
50.463567,28,10431.074502
-30.526851,205,10433.478405
51.763118,12,10433.817777
-23.882773,135,10435.568534
21.992498,88,10436.900645
31.815849,75,10438.080473
-24.821882,145,10439.998575
20.607684,89,10441.167339
29.805066,78,10442.197591
8.319715,104,10443.67349
16.17769,96,10445.016369
-11.060929,123,10446.698236
50.532807,21,10447.234586
-27.756861,143,10448.959624
26.464771,83,10450.070162
-7.416795,121,10451.617077
18.841385,87,10452.85333
37.047552,65,10453.743085
43.012161,52,10454.595957
29.602111,75,10455.605214
-3.678979,117,10457.065205
39.917508,60,10458.006976
49.937371,25,10458.584783
-54.031916,165,10460.724166
38.923386,52,10461.62388
47.327046,35,10462.317424
35.806413,66,10463.348179
32.331805,73,10464.325842
21.392845,82,10465.515956
22.715636,89,10466.790745
18.625855,86,10468.042876
10.76723,104,10469.361229
-46.608756,153,10471.221123
26.79219,83,10472.30571
36.204552,67,10473.275663
29.338326,76,10474.304607
50.832864,17,10474.801575
46.270255,43,10475.565675
18.717999,86,10476.800064
30.85013,78,10477.978238
35.375111,63,10478.978139
47.396912,38,10479.681935
37.442466,62,10480.543024
21.597704,88,10481.795764
6.646939,104,10483.285224
24.95575,78,10484.418915
-5.8581,123,10485.952456
15.985634,98,10487.30622
23.501409,81,10488.534109
30.046419,75,10489.664914
16.125859,95,10490.993723
31.6301,70,10491.9726
-1.661822,115,10493.548872
39.355493,63,10494.526114
-128.241233,213,10497.142801
5.267833,106,10498.528445
34.868997,67,10499.5632
-21.75106,138,10501.345724
-0.438841,115,10502.807112
9.144403,107,10504.28144
50.856557,18,10504.680432
38.916879,62,10505.543983
47.331822,34,10506.235283
20.406758,89,10507.393921
41.316065,52,10508.248037
40.1823,55,10509.137035
40.102442,58,10510.068882
42.922027,53,10510.976258
33.40484,68,10511.921535
-38.680561,153,10513.930062
-14.662326,129,10515.572964
-100.86372,172,10523.029402
1.259058,113,10524.549762
-22.052106,135,10526.381797
24.113578,86,10527.663262
38.135889,57,10528.575608
2.766825,109,10529.960654
10.924516,102,10531.361474
17.949682,96,10532.690142
8.52431,108,10534.046487
13.360467,102,10535.346586
37.825571,63,10536.335011
32.145757,73,10537.410401
21.011826,89,10538.66714
43.166727,51,10539.542275
26.125486,86,10540.768048
41.620177,54,10541.662668
21.425387,86,10542.913126
16.607239,95,10544.257177
33.212955,72,10545.331603
12.451086,100,10546.733852
35.148985,75,10547.746363
-22.387494,152,10549.751638
-14.474194,140,10551.564071
-0.461874,116,10553.062955
23.680446,78,10554.2039
30.06248,79,10555.358528
20.892935,88,10556.643043
23.631899,97,10557.98567
-32.940166,146,10559.741444
44.116104,48,10560.563005
5.747397,108,10562.027212
-37.235583,151,10563.841133
10.243408,96,10565.176555
45.158684,48,10565.890769
24.162381,82,10566.965989
40.464308,60,10567.913398
39.878215,56,10568.827418
7.377035,110,10570.398578
20.041614,69,10571.354063
36.737092,64,10572.402838
-31.136998,146,10574.399998
50.562206,25,10574.973624
15.121161,98,10576.2206
29.588863,77,10577.238422
-17.862445,130,10578.833174
29.616105,77,10579.963652
11.095422,98,10581.340881
0.107998,116,10582.892782
50.985784,10,10583.319641
43.578167,51,10584.18586
-2.229099,114,10585.749987
-35.783499,145,10587.666178
25.508097,84,10588.866857
18.207871,93,10590.072844
14.385802,103,10591.444391
24.574834,87,10592.693347
25.842798,76,10593.80971
-4.437581,118,10595.382728
-5.823939,118,10597.013414
12.681327,105,10598.340389
29.451182,78,10599.38833
-59.554312,165,10601.457795
41.506084,53,10602.227534
40.14254,57,10603.042288
2.268529,110,10604.418536
28.932598,84,10605.646705
14.105286,97,10607.016189
18.31383,95,10608.233335
22.467337,86,10609.360226
35.310274,61,10610.234363
1.087461,113,10611.725505
33.998851,72,10612.809228
2.559765,113,10614.237527
-1.746299,119,10615.823286
1.205803,112,10617.334596
21.596646,93,10618.538463
44.927969,48,10619.394356
8.042918,107,10620.85517
-15.393987,131,10622.457384
27.204468,109,10623.955421
9.720357,101,10625.250745
32.148174,75,10626.408263
19.749826,95,10627.701798
-15.391126,132,10629.5091
-72.507724,190,10631.821751
16.979238,92,10633.017919
12.567643,103,10634.454982
8.737996,109,10635.936249
28.372721,79,10637.100034
-8.79481,127,10638.78615
45.247701,47,10639.607057
27.652792,81,10640.671997
43.038101,48,10641.504976
31.38156,71,10642.564079
6.328516,107,10644.01596
53.219075,11,10644.445476
28.084822,77,10645.520147
-72.911518,173,10647.717755
35.388207,70,10648.784898
2.784283,110,10650.281948
35.731194,64,10651.266274
3.488666,108,10652.738156
0.946244,113,10654.272502
19.769499,94,10655.489114
20.230392,91,10656.694803
-0.321036,120,10658.350847
26.674714,81,10659.51269
10.340286,103,10660.912316
-44.032559,162,10662.950122
1.756424,112,10664.498929
44.325525,44,10665.298038
20.86717,95,10666.618843
28.398833,81,10667.788011
-4.480185,119,10669.401334
41.457542,58,10670.228532
-98.792408,208,10672.667851
29.950264,77,10673.711503
14.937989,95,10674.936093
46.662099,48,10675.750835
-283.917495,305,10679.321829
-67.032424,182,10681.58915
45.331345,43,10682.362066
38.191973,63,10683.35087
52.218735,12,10683.692438
-3.342313,117,10685.137843
31.564937,73,10686.225303
48.532266,34,10686.792859
24.604952,84,10687.891069
-29.988182,144,10689.628406
34.371931,69,10690.57041
-0.450712,113,10692.147339
30.183164,75,10693.268882
6.536356,108,10694.728215
50.154449,19,10695.2448
21.135147,89,10696.511067
41.167383,54,10697.291519
-13.421195,128,10698.973027
36.106909,65,10699.966196
-5.684631,122,10701.645683
32.105429,73,10702.800181
23.313963,80,10703.962545
38.359239,61,10704.922981
-16.400928,130,10706.626508
50.93276,33,10707.289129
-109.567002,223,10710.058221
3.722557,113,10711.486126
42.448648,50,10712.224322
-3.46185,118,10713.694284
17.793831,94,10715.000504
-11.47703,124,10716.568964
43.262568,52,10717.328798
33.163314,75,10718.444823
48.28809,32,10719.09498
35.719558,67,10720.115221
46.395138,41,10720.855365
39.869627,58,10721.778665
9.754297,106,10723.147467
30.053002,74,10724.264269
35.06602,69,10725.313104
34.689033,65,10726.315408
24.781819,81,10727.495497
4.313984,111,10728.875046
32.676904,67,10729.901241
-43.943403,156,10731.897915
-2.781535,118,10733.484988
25.112134,82,10734.74063
-0.139237,112,10736.175236
-9.617275,122,10737.691929
-39.817351,153,10739.585877
-9.375402,122,10741.293714
26.155889,84,10742.407612
27.61542,76,10743.425415
50.388042,17,10743.918182
20.131045,91,10745.199976
-5.280778,118,10746.772617
39.51329,60,10747.624677
5.38711,109,10749.105367
-22.703729,126,10750.842335
38.273884,60,10751.696182
45.427543,48,10752.518918
29.992064,75,10753.543377
18.609908,91,10754.786957
28.186193,77,10755.906222
49.70165,37,10756.516051
32.742607,70,10757.611132
39.45268,64,10758.641661
34.828016,67,10759.668694
24.723927,79,10760.84251
46.086248,40,10761.581103
14.213452,98,10762.832155
26.283213,80,10764.000868
19.443303,91,10765.279104
24.436396,84,10766.483565
7.757155,105,10768.015056
10.494067,103,10769.427285
17.224494,98,10770.682626
33.600427,69,10771.617396
48.81951,30,10772.147375
30.862304,74,10773.241483
12.798587,101,10774.62483
19.260387,80,10775.684935
34.674711,70,10776.739266
51.886011,27,10777.333236
32.906671,71,10778.412022
36.192478,66,10779.369228
-34.548939,144,10781.362517
-1.955316,120,10782.988471
-22.817557,137,10784.772386
45.510314,47,10785.481996
16.172198,97,10786.718896
16.17748,98,10788.072805
-35.810952,149,10789.977052
6.050995,113,10791.594587
-2.936203,115,10793.137211
29.956919,77,10794.169917
35.915119,64,10795.213875
25.994485,77,10796.238768
3.259348,112,10797.70363
-6.456246,107,10804.706681
38.195475,67,10805.731828
-44.735182,156,10807.711467
41.918181,52,10808.567246
14.438343,100,10809.943743
-13.242779,128,10811.509048
-42.232482,151,10813.487005
-1.640101,113,10815.069866
44.238669,46,10815.887116
45.340517,43,10816.668474
13.76089,99,10817.992068
42.032956,52,10818.748461
21.221105,87,10819.978846
25.646324,80,10821.134797
46.609958,39,10821.856536
24.389507,85,10823.0766
19.656545,91,10824.368043
15.428293,92,10825.708929
42.752283,47,10826.539044
21.829589,89,10827.813097
-7.735328,123,10829.493712
-35.52501,144,10831.337882
18.15498,95,10832.635028
-23.138384,138,10834.57588
-14.702508,127,10836.250256
30.436772,79,10837.309496
35.090458,68,10838.237143
26.71029,80,10839.441178
23.652071,85,10840.661248
8.525429,103,10842.071705
11.230834,103,10843.377816
44.728944,44,10844.053853
-5.600236,112,10845.455405
30.509037,66,10846.369004
6.555343,112,10847.925238
36.387654,68,10848.855978
15.449745,94,10850.217981
-11.215315,125,10851.854635
34.960737,70,10852.907647
4.122031,112,10854.311898
30.147532,72,10855.286839
40.048153,54,10856.087884
45.347997,45,10856.887475
14.872225,100,10858.306224
23.993013,89,10859.464928
27.020003,76,10860.576228
29.945674,78,10861.720695
11.30888,104,10863.126886
31.878146,74,10864.125591
20.653193,91,10865.326838
47.044238,38,10866.06659
29.493815,77,10867.117228
37.788599,65,10868.119517
25.861878,80,10869.270927
45.594683,44,10870.050393
35.81873,67,10870.978522
-0.907279,113,10872.475365
14.194817,96,10873.811652
-75.332207,184,10876.00539
46.084372,41,10876.744652
-9.696387,126,10878.398956
-54.705768,162,10880.351935
-26.69041,143,10882.253476
24.760569,80,10883.320704
34.07936,72,10884.431333
20.412524,86,10885.638588
34.417824,71,10886.616519
31.0412,73,10887.757064
30.879815,76,10888.880276
46.472007,44,10889.684206
1.357669,112,10891.41381
46.453795,42,10892.16535
-9.330169,127,10893.863961
12.459715,100,10895.237886
12.220026,108,10896.606472
-4.50727,119,10898.208761
12.625171,93,10899.503024
-15.543586,128,10901.20202
38.356563,58,10902.038619
6.059812,123,10903.661484
42.286648,48,10904.474763
14.373985,101,10905.858498
45.151995,48,10906.589355
36.976964,63,10907.468269
39.145294,58,10908.311863
2.103032,111,10909.695729
46.762014,37,10910.411016
22.312911,84,10911.607622
39.189621,59,10912.54183
43.936968,52,10913.411687
28.278212,80,10914.468814
29.952813,77,10915.604728
27.918868,79,10916.658414
46.214731,42,10917.309813
23.199406,86,10918.438508
48.266503,40,10919.171509
23.212314,87,10920.416985
16.170032,88,10921.661123
31.207402,73,10922.762178
24.422041,83,10923.943691
27.534401,87,10925.092824
31.296806,74,10926.182726
15.481613,95,10927.422597
21.266593,68,10928.50269
12.704415,98,10929.869401
-27.692021,128,10931.438623
42.527456,55,10932.336635
44.430561,50,10933.172201
47.764705,38,10933.881815
9.826049,106,10935.243691
16.392376,93,10936.556579
-21.007966,133,10938.177912
33.541006,71,10939.239539
42.027531,55,10940.026926
43.931625,46,10940.824439
35.203233,69,10941.863138
28.879091,73,10942.846027
50.285642,18,10943.357176
34.116377,73,10944.445089
-14.645116,124,10946.100816
20.813575,89,10947.38686
17.388838,91,10948.673816
38.535183,62,10949.572779
51.771176,28,10950.179184
49.844888,28,10950.677445
27.269041,81,10951.838576
17.311292,99,10953.218115
37.149366,65,10954.226985
-54.385676,166,10956.242486
42.575245,51,10956.998179
24.555407,81,10958.181985
40.690563,58,10959.11807
44.39641,48,10959.862839
37.444956,62,10960.731611
29.219369,73,10961.823159
47.23537,36,10962.51485
51.271393,26,10963.121686
29.529345,76,10964.172033
-42.25964,160,10966.267882
32.665762,71,10967.235373
20.444778,82,10968.311233
20.993084,90,10969.476161
23.578162,78,10970.616215
-20.736068,135,10972.397102
31.95254,78,10973.543823
39.536912,58,10974.469387
23.158251,80,10975.636025
14.526717,97,10976.985725
23.824264,85,10978.203654
-21.898869,139,10979.89832
7.504725,113,10981.442508
20.007496,80,10982.658635
46.249854,39,10983.284941
32.98332,72,10984.356136
-119.049408,212,10986.942012
20.918435,94,10988.24987
5.382467,108,10989.62638
4.172409,111,10991.099923
24.902782,85,10992.315158
37.332841,64,10993.333036
23.746547,85,10994.551706
53.240973,16,10994.930601
39.787109,53,10995.861313
-145.294466,244,10998.843803
50.161516,27,10999.443358
41.880811,52,11000.306287
39.976375,57,11001.120538
27.856314,79,11002.299508
5.355239,107,11003.799687
29.267615,80,11004.973379
0.539377,111,11006.508314
44.494439,48,11007.339158
49.852714,21,11007.892961
43.423132,47,11008.732797
-57.566422,165,11010.698532
18.252469,92,11011.910806
40.594233,61,11012.764597
29.676328,78,11013.902605
36.65841,68,11014.93843
-0.716558,116,11016.557243
13.248967,98,11017.934758
-9.106672,131,11019.64332
37.502781,69,11020.6467
7.554824,106,11022.00397
0.263348,116,11023.54914
44.94434,56,11024.363021
31.971779,73,11025.349626
18.658821,82,11026.534352
30.141934,77,11027.65194
-1.457087,116,11029.10381
43.765755,52,11029.971772
50.868092,28,11030.575713
15.78211,97,11031.847815
26.536058,81,11032.973934
45.211247,47,11033.783273
12.071525,99,11035.042819
25.764756,76,11036.163619
33.900091,63,11037.13828
-42.00404,146,11039.013623
20.83162,94,11040.275661
-5.844704,121,11041.91435
38.68007,64,11042.896675
42.612532,51,11043.748412
20.267618,88,11044.997242
8.621072,105,11046.466781
50.83688,31,11047.123933
16.4462,96,11048.481923
2.254504,110,11050.013654
24.111922,85,11051.236066
13.899033,97,11052.498266
9.355624,92,11053.792697
36.981272,69,11054.828472
